order_id,booking_time,customer_id,customer_name,customer_email,event_id,event_name,event_location,seat_number,seat_price,event_category,booking_day_of_week,booking_hour,payment_id,payment_time,amount,payment_method,payment_type,booking_event_time,payment_event_time
order_5630,2025-02-04T19:22:13.0000000,cust5630,Kathy Ray,william65@example.org,event40,Concert,"4434 Robert Haven Apt. 537
Kaylaside, RI 35454",B7,65,Music,Tuesday,19,payment_6630,2025-02-04T19:22:05.0000000,140,Debit Card,Card,2025-02-04T13:52:14.4700000,2025-02-04T13:52:06.0300000
order_6725,2025-02-04T19:23:31.0000000,cust6725,Michael Hall,allison73@example.net,event31,Movie,"26113 John Mountains
Erikshire, NY 21714",C1,74,Cinema,Tuesday,19,payment_7725,2025-02-04T19:23:20.0000000,163,PayPal,Online,2025-02-04T13:53:32.0190000,2025-02-04T13:53:21.6880000
order_4000,2025-02-04T19:20:17.0000000,cust4000,Eric Carpenter,dewing@example.net,event44,Play,"11441 Regina Fords
Danielsmouth, HI 74178",C1,54,Theater,Tuesday,19,payment_5000,2025-02-04T19:20:10.0000000,167,Debit Card,Card,2025-02-04T13:50:18.2160000,2025-02-04T13:50:11.4240000
order_5638,2025-02-04T19:22:14.0000000,cust5638,Matthew Barnes,xjones@example.net,event33,Concert,"38455 Evans Mission Apt. 291
Banksville, WV 89738",C4,69,Music,Tuesday,19,payment_6638,2025-02-04T19:22:05.0000000,103,Credit Card,Card,2025-02-04T13:52:15.0120000,2025-02-04T13:52:06.5920000
order_5619,2025-02-04T19:22:12.0000000,cust5619,Elizabeth Thompson,gabrielle46@example.net,event96,Movie,"66687 Arias Point Suite 374
West Laurafurt, OK 50664",A3,72,Cinema,Tuesday,19,payment_6619,2025-02-04T19:22:04.0000000,101,Debit Card,Card,2025-02-04T13:52:13.7150000,2025-02-04T13:52:05.2950000
order_3998,2025-02-04T19:20:17.0000000,cust3998,Gregory Brady,bradleycantu@example.net,event66,Movie,"013 Parker Crossroad Suite 859
Meganside, WV 42904",C9,62,Cinema,Tuesday,19,payment_4998,2025-02-04T19:20:10.0000000,174,Credit Card,Card,2025-02-04T13:50:18.0660000,2025-02-04T13:50:11.3070000
order_5346,2025-02-04T19:21:53.0000000,cust5346,William Tran,collinsgary@example.org,event49,Play,"14920 Cooper Manors Suite 749
Port Kiaraburgh, DE 09934",A8,85,Theater,Tuesday,19,payment_6346,2025-02-04T19:21:45.0000000,187,PayPal,Online,2025-02-04T13:51:54.4640000,2025-02-04T13:51:46.4040000
order_5953,2025-02-04T19:22:36.0000000,cust5953,Jeremy Burns,brentlopez@example.com,event49,Play,"06750 Velazquez Path Suite 485
New Chadmouth, MP 85932",B2,77,Theater,Tuesday,19,payment_6953,2025-02-04T19:22:27.0000000,118,Credit Card,Card,2025-02-04T13:52:37.4240000,2025-02-04T13:52:28.2360000
order_6041,2025-02-04T19:22:42.0000000,cust6041,John Bauer,rsmith@example.net,event25,Concert,"437 Brian Stravenue
Taylorfort, SD 74958",B6,54,Music,Tuesday,19,payment_7041,2025-02-04T19:22:33.0000000,134,PayPal,Online,2025-02-04T13:52:43.7020000,2025-02-04T13:52:34.2960000
order_6212,2025-02-04T19:22:54.0000000,cust6212,Maria Torres,phillipsdebra@example.net,event68,Play,"479 Beard Overpass Apt. 302
Martinezview, OR 55268",B1,52,Theater,Tuesday,19,payment_7212,2025-02-04T19:22:45.0000000,145,Debit Card,Card,2025-02-04T13:52:55.9680000,2025-02-04T13:52:46.3900000
order_5410,2025-02-04T19:21:57.0000000,cust5410,Monica Parker,dmoore@example.net,event34,Play,"015 Barrera Fields
Longbury, LA 34430",A10,53,Theater,Tuesday,19,payment_6410,2025-02-04T19:21:49.0000000,129,PayPal,Online,2025-02-04T13:51:58.9220000,2025-02-04T13:51:50.9350000
order_6721,2025-02-04T19:23:30.0000000,cust6721,Beth Perez,martinezjessica@example.net,event10,Play,"7989 Michael Bridge
Hooverbury, AS 22647",C7,53,Theater,Tuesday,19,payment_7721,2025-02-04T19:23:20.0000000,149,Credit Card,Card,2025-02-04T13:53:31.7370000,2025-02-04T13:53:21.4220000
order_6577,2025-02-04T19:23:20.0000000,cust6577,John Dixon,palmerangela@example.net,event98,Play,"701 Cory Valley
Port Darrellfurt, MA 03634",B9,86,Theater,Tuesday,19,payment_7577,2025-02-04T19:23:10.0000000,186,PayPal,Online,2025-02-04T13:53:21.4540000,2025-02-04T13:53:11.5940000
order_3164,2025-02-04T19:19:18.0000000,cust3164,Gilbert Rodriguez,troybrown@example.org,event27,Movie,"45766 Carlson Trace
Juliestad, PA 50459",B6,92,Cinema,Tuesday,19,payment_4164,2025-02-04T19:19:13.0000000,109,Debit Card,Card,2025-02-04T13:49:19.5770000,2025-02-04T13:49:14.0850000
order_3165,2025-02-04T19:19:18.0000000,cust3165,Linda Woods,hjohnson@example.com,event50,Concert,"21300 Lambert Extension Suite 525
North Judy, AK 82618",C2,82,Music,Tuesday,19,payment_4165,2025-02-04T19:19:13.0000000,185,Debit Card,Card,2025-02-04T13:49:19.6390000,2025-02-04T13:49:14.1480000
order_3606,2025-02-04T19:19:49.0000000,cust3606,Barbara Little,barnettdavid@example.com,event34,Movie,"3940 Jacobs Throughway Apt. 640
Webbport, NY 40032",C4,66,Cinema,Tuesday,19,payment_4606,2025-02-04T19:19:43.0000000,146,Debit Card,Card,2025-02-04T13:49:50.3140000,2025-02-04T13:49:44.5240000
order_5859,2025-02-04T19:22:29.0000000,cust5859,Gregory Stewart,carl58@example.com,event51,Movie,"19628 Rocha Stravenue
North Fredborough, OK 02653",B4,72,Cinema,Tuesday,19,payment_6859,2025-02-04T19:22:20.0000000,159,PayPal,Online,2025-02-04T13:52:30.7210000,2025-02-04T13:52:21.8290000
order_5940,2025-02-04T19:22:35.0000000,cust5940,Juan Brown,owarren@example.org,event32,Play,"Unit 4796 Box 7589
DPO AE 31723",B10,53,Theater,Tuesday,19,payment_6940,2025-02-04T19:22:26.0000000,199,PayPal,Online,2025-02-04T13:52:36.5330000,2025-02-04T13:52:27.3610000
order_6668,2025-02-04T19:23:26.0000000,cust6668,Timothy Nolan,tara42@example.com,event99,Movie,"24727 Kelly Station
Mooreside, SD 61046",A4,86,Cinema,Tuesday,19,payment_7668,2025-02-04T19:23:16.0000000,115,Credit Card,Card,2025-02-04T13:53:27.9870000,2025-02-04T13:53:17.8130000
order_5905,2025-02-04T19:22:32.0000000,cust5905,Alex Greene,markreese@example.net,event1,Concert,"06992 Tapia Stream
Mosleyborough, VI 56052",B2,92,Music,Tuesday,19,payment_6905,2025-02-04T19:22:23.0000000,145,Debit Card,Card,2025-02-04T13:52:33.8890000,2025-02-04T13:52:24.9680000
order_5742,2025-02-04T19:22:21.0000000,cust5742,William Bradford,foxjennifer@example.com,event12,Movie,"484 Morgan Mill
Bryantmouth, MT 66796",B2,69,Cinema,Tuesday,19,payment_6742,2025-02-04T19:22:12.0000000,148,PayPal,Online,2025-02-04T13:52:22.4350000,2025-02-04T13:52:13.6700000
order_5377,2025-02-04T19:21:55.0000000,cust5377,Gary Clark,kenneth93@example.org,event5,Movie,"0915 Nicholas Glens Apt. 021
Alexville, MH 16875",A6,70,Cinema,Tuesday,19,payment_6377,2025-02-04T19:21:47.0000000,142,Debit Card,Card,2025-02-04T13:51:56.6100000,2025-02-04T13:51:48.4810000
order_5914,2025-02-04T19:22:33.0000000,cust5914,Ryan Fox,taylorjason@example.org,event57,Movie,"033 Chloe Stravenue Suite 596
North Garystad, TX 96823",C9,89,Cinema,Tuesday,19,payment_6914,2025-02-04T19:22:24.0000000,190,Credit Card,Card,2025-02-04T13:52:34.6070000,2025-02-04T13:52:25.6240000
order_3166,2025-02-04T19:19:18.0000000,cust3166,Tammy Kaufman,pbowen@example.net,event55,Concert,"59861 Scott Forges
New Kimberlychester, MP 30213",A2,89,Music,Tuesday,19,payment_4166,2025-02-04T19:19:13.0000000,103,PayPal,Online,2025-02-04T13:49:19.7170000,2025-02-04T13:49:14.2100000
order_4365,2025-02-04T19:20:44.0000000,cust4365,Craig Fernandez,hardintammy@example.net,event37,Concert,"61116 Christopher Course
Lake Jennaview, TX 38362",A4,91,Music,Tuesday,19,payment_5365,2025-02-04T19:20:37.0000000,147,Credit Card,Card,2025-02-04T13:50:45.6620000,2025-02-04T13:50:38.6830000
order_6029,2025-02-04T19:22:41.0000000,cust6029,Susan Craig,adam08@example.org,event28,Play,"50549 Anthony Inlet
Dicksonshire, NY 94960",C8,56,Theater,Tuesday,19,payment_7029,2025-02-04T19:22:32.0000000,112,Credit Card,Card,2025-02-04T13:52:42.7680000,2025-02-04T13:52:33.4080000
order_3167,2025-02-04T19:19:18.0000000,cust3167,Sharon Jones,jonesaaron@example.org,event39,Movie,"Unit 5492 Box 4106
DPO AE 93495",A1,81,Cinema,Tuesday,19,payment_4167,2025-02-04T19:19:13.0000000,123,PayPal,Online,2025-02-04T13:49:19.7770000,2025-02-04T13:49:14.2770000
order_4410,2025-02-04T19:20:47.0000000,cust4410,Tina Lopez,joseph18@example.com,event79,Play,"62748 Meghan Villages Suite 234
South Josephville, LA 94112",C8,77,Theater,Tuesday,19,payment_5410,2025-02-04T19:20:40.0000000,182,Debit Card,Card,2025-02-04T13:50:48.7790000,2025-02-04T13:50:41.6770000
order_5602,2025-02-04T19:22:11.0000000,cust5602,Sarah Jensen,feliciamelendez@example.net,event87,Concert,"USNS Campbell
FPO AP 75878",A1,92,Music,Tuesday,19,payment_6602,2025-02-04T19:22:03.0000000,110,PayPal,Online,2025-02-04T13:52:12.5170000,2025-02-04T13:52:04.1230000
order_5603,2025-02-04T19:22:11.0000000,cust5603,David Scott,paulcohen@example.com,event68,Concert,"47372 Isaac Court
Robinsonfort, VI 07503",B4,67,Music,Tuesday,19,payment_6603,2025-02-04T19:22:03.0000000,108,Credit Card,Card,2025-02-04T13:52:12.5900000,2025-02-04T13:52:04.2010000
order_6012,2025-02-04T19:22:40.0000000,cust6012,Amy Anthony,mistykaiser@example.org,event95,Movie,"Unit 9791 Box 7941
DPO AE 03214",A8,66,Cinema,Tuesday,19,payment_7012,2025-02-04T19:22:31.0000000,197,PayPal,Online,2025-02-04T13:52:41.4710000,2025-02-04T13:52:32.2520000
order_6078,2025-02-04T19:22:45.0000000,cust6078,Ryan Glass,vcampbell@example.org,event32,Movie,"39667 Gomez Shores Apt. 102
West Ethan, MA 52187",A5,67,Cinema,Tuesday,19,payment_7078,2025-02-04T19:22:35.0000000,132,Debit Card,Card,2025-02-04T13:52:46.5300000,2025-02-04T13:52:36.9050000
order_6414,2025-02-04T19:23:09.0000000,cust6414,Patricia Spencer,stephen72@example.net,event5,Movie,"USNV Garcia
FPO AE 42170",A5,50,Cinema,Tuesday,19,payment_7414,2025-02-04T19:22:59.0000000,175,Credit Card,Card,2025-02-04T13:53:10.1100000,2025-02-04T13:53:00.3590000
order_6164,2025-02-04T19:22:51.0000000,cust6164,Anthony Santana,nwilson@example.net,event19,Movie,"003 Robin Parks Apt. 142
Laurenstad, IN 17382",B4,69,Cinema,Tuesday,19,payment_7164,2025-02-04T19:22:41.0000000,133,PayPal,Online,2025-02-04T13:52:52.5460000,2025-02-04T13:52:42.8430000
order_5872,2025-02-04T19:22:30.0000000,cust5872,Roberto Ramos,hsloan@example.net,event95,Concert,"PSC 0463, Box 7156
APO AP 70740",C10,52,Music,Tuesday,19,payment_6872,2025-02-04T19:22:21.0000000,104,Debit Card,Card,2025-02-04T13:52:31.6120000,2025-02-04T13:52:22.7200000
order_6199,2025-02-04T19:22:54.0000000,cust6199,Patricia Murphy,todd72@example.com,event45,Movie,"460 Warren Forges
Karenmouth, HI 74735",B5,84,Cinema,Tuesday,19,payment_7199,2025-02-04T19:22:44.0000000,175,PayPal,Online,2025-02-04T13:52:55.0650000,2025-02-04T13:52:45.4400000
order_3169,2025-02-04T19:19:18.0000000,cust3169,Christina Jackson,millertimothy@example.org,event32,Play,"084 Franco Cliff
North Leahfurt, WV 60074",B8,51,Theater,Tuesday,19,payment_4169,2025-02-04T19:19:13.0000000,185,Debit Card,Card,2025-02-04T13:49:19.9180000,2025-02-04T13:49:14.4020000
order_3855,2025-02-04T19:20:07.0000000,cust3855,Manuel Drake,ugrimes@example.org,event82,Movie,"891 Castillo Hollow Suite 097
Collinston, OH 40697",A1,65,Cinema,Tuesday,19,payment_4855,2025-02-04T19:20:00.0000000,119,Debit Card,Card,2025-02-04T13:50:08.0130000,2025-02-04T13:50:01.5020000
order_6136,2025-02-04T19:22:49.0000000,cust6136,Andrea Jackson,annakaufman@example.org,event73,Play,"2991 Goodman Spur Suite 407
New Garyside, NY 10004",C3,88,Theater,Tuesday,19,payment_7136,2025-02-04T19:22:39.0000000,125,PayPal,Online,2025-02-04T13:52:50.5610000,2025-02-04T13:52:40.8590000
order_5328,2025-02-04T19:21:52.0000000,cust5328,Miranda Johnson,fryan@example.net,event78,Concert,"650 Tanya Walks Suite 886
Simsfort, NE 78695",A1,78,Music,Tuesday,19,payment_6328,2025-02-04T19:21:44.0000000,152,Credit Card,Card,2025-02-04T13:51:53.2350000,2025-02-04T13:51:45.1690000
order_6221,2025-02-04T19:22:55.0000000,cust6221,Carrie Anderson,michelle26@example.net,event70,Play,"0564 Cassandra Estates Suite 602
South Carrie, MT 26798",B5,74,Theater,Tuesday,19,payment_7221,2025-02-04T19:22:45.0000000,174,PayPal,Online,2025-02-04T13:52:56.5650000,2025-02-04T13:52:46.9870000
order_6205,2025-02-04T19:22:54.0000000,cust6205,Jesse Baker,whitechristopher@example.net,event68,Concert,"3402 Perry Wells Apt. 720
North Thomas, PW 45149",C6,82,Music,Tuesday,19,payment_7205,2025-02-04T19:22:44.0000000,150,PayPal,Online,2025-02-04T13:52:55.4840000,2025-02-04T13:52:45.8430000
order_6473,2025-02-04T19:23:13.0000000,cust6473,George Brown,richard97@example.org,event87,Movie,"159 Stein Rue
East Christopher, UT 09359",B4,62,Cinema,Tuesday,19,payment_7473,2025-02-04T19:23:03.0000000,190,Debit Card,Card,2025-02-04T13:53:14.2680000,2025-02-04T13:53:04.3950000
order_4001,2025-02-04T19:20:17.0000000,cust4001,Harold Brock,christopherallen@example.net,event11,Play,"5444 Kevin Radial Apt. 451
Jeffland, OK 38432",C3,92,Theater,Tuesday,19,payment_5001,2025-02-04T19:20:10.0000000,177,Debit Card,Card,2025-02-04T13:50:18.2790000,2025-02-04T13:50:11.4870000
order_6143,2025-02-04T19:22:50.0000000,cust6143,Micheal Gentry,jasonhood@example.org,event9,Concert,"374 White Lakes
New Vickiton, ME 76493",A8,96,Music,Tuesday,19,payment_7143,2025-02-04T19:22:40.0000000,195,Debit Card,Card,2025-02-04T13:52:51.0800000,2025-02-04T13:52:41.2990000
order_5908,2025-02-04T19:22:33.0000000,cust5908,Jordan Gonzalez,joshuathomas@example.com,event56,Movie,"57452 David Ports
South Jaclynchester, WA 97889",C10,59,Cinema,Tuesday,19,payment_6908,2025-02-04T19:22:24.0000000,170,Credit Card,Card,2025-02-04T13:52:34.1230000,2025-02-04T13:52:25.1710000
order_4004,2025-02-04T19:20:17.0000000,cust4004,Gina Morris,tserrano@example.com,event44,Concert,"059 Albert Shoal Apt. 191
New Maria, KY 33705",C10,97,Music,Tuesday,19,payment_5004,2025-02-04T19:20:10.0000000,143,Credit Card,Card,2025-02-04T13:50:18.4880000,2025-02-04T13:50:11.6970000
order_4003,2025-02-04T19:20:17.0000000,cust4003,Linda Patterson,yfoster@example.org,event29,Movie,"97330 Velazquez Valleys
Jesseville, PA 01387",A6,68,Cinema,Tuesday,19,payment_5003,2025-02-04T19:20:10.0000000,195,PayPal,Online,2025-02-04T13:50:18.4100000,2025-02-04T13:50:11.6350000
order_6265,2025-02-04T19:22:58.0000000,cust6265,Jessica Wheeler,shane16@example.net,event26,Movie,"USNV Thompson
FPO AA 56947",C6,78,Cinema,Tuesday,19,payment_7265,2025-02-04T19:22:49.0000000,196,Credit Card,Card,2025-02-04T13:52:59.5650000,2025-02-04T13:52:50.0030000
order_5411,2025-02-04T19:21:57.0000000,cust5411,Jennifer Mercado,barnetttimothy@example.org,event30,Concert,"954 Kelley Ridges Apt. 422
Port David, KY 11828",B4,76,Music,Tuesday,19,payment_6411,2025-02-04T19:21:50.0000000,111,PayPal,Online,2025-02-04T13:51:58.9800000,2025-02-04T13:51:51.0130000
order_6534,2025-02-04T19:23:17.0000000,cust6534,Amanda Dennis,brettthompson@example.com,event38,Concert,"PSC 3026, Box 4221
APO AA 90530",A10,86,Music,Tuesday,19,payment_7534,2025-02-04T19:23:07.0000000,162,Credit Card,Card,2025-02-04T13:53:18.4700000,2025-02-04T13:53:08.5310000
order_5823,2025-02-04T19:22:27.0000000,cust5823,Stephanie Schultz,lukebrown@example.com,event72,Concert,"277 Luke Mills
Acevedomouth, MA 24334",B3,71,Music,Tuesday,19,payment_6823,2025-02-04T19:22:18.0000000,145,PayPal,Online,2025-02-04T13:52:28.1070000,2025-02-04T13:52:19.3740000
order_6034,2025-02-04T19:22:42.0000000,cust6034,Christian Hoffman,cfrey@example.net,event35,Play,"3052 Lopez Drive Suite 544
Zunigastad, AR 92608",B7,73,Theater,Tuesday,19,payment_7034,2025-02-04T19:22:32.0000000,131,Credit Card,Card,2025-02-04T13:52:43.1270000,2025-02-04T13:52:33.7360000
order_6176,2025-02-04T19:22:52.0000000,cust6176,David Byrd,wlawrence@example.net,event97,Play,"3955 Haynes Dale
Collierton, PA 63421",B2,58,Theater,Tuesday,19,payment_7176,2025-02-04T19:22:42.0000000,129,PayPal,Online,2025-02-04T13:52:53.4710000,2025-02-04T13:52:43.6900000
order_5841,2025-02-04T19:22:28.0000000,cust5841,Jessica Calderon,katie63@example.net,event24,Movie,"PSC 3130, Box 6800
APO AE 06575",A10,89,Cinema,Tuesday,19,payment_6841,2025-02-04T19:22:19.0000000,119,Debit Card,Card,2025-02-04T13:52:29.3730000,2025-02-04T13:52:20.6240000
order_6526,2025-02-04T19:23:16.0000000,cust6526,Tara Wilson,smithnatalie@example.net,event11,Movie,"27437 Rhodes Way Suite 555
Emilychester, MD 75339",B5,77,Cinema,Tuesday,19,payment_7526,2025-02-04T19:23:06.0000000,138,PayPal,Online,2025-02-04T13:53:17.9230000,2025-02-04T13:53:07.9840000
order_4002,2025-02-04T19:20:17.0000000,cust4002,Alexandria Sharp,hudsonjared@example.com,event98,Movie,"2997 Walter Ridge Suite 367
Cummingston, TX 75060",C1,53,Cinema,Tuesday,19,payment_5002,2025-02-04T19:20:10.0000000,112,PayPal,Online,2025-02-04T13:50:18.3410000,2025-02-04T13:50:11.5490000
order_5264,2025-02-04T19:21:47.0000000,cust5264,Amber Stephens,caitlinhobbs@example.net,event72,Movie,"62782 Tran Spur Apt. 130
Russellside, DE 60898",B2,52,Cinema,Tuesday,19,payment_6264,2025-02-04T19:21:39.0000000,157,Credit Card,Card,2025-02-04T13:51:48.8440000,2025-02-04T13:51:40.8870000
order_3170,2025-02-04T19:19:18.0000000,cust3170,Christopher Middleton,penny08@example.com,event3,Concert,"4580 Pugh Pike
West Tracy, PA 98275",A7,65,Music,Tuesday,19,payment_4170,2025-02-04T19:19:13.0000000,169,PayPal,Online,2025-02-04T13:49:19.9990000,2025-02-04T13:49:14.4920000
order_4252,2025-02-04T19:20:36.0000000,cust4252,Peter Smith,maxwelljerry@example.com,event69,Movie,"537 Espinoza Cove
Lake Allison, WY 65247",B3,92,Cinema,Tuesday,19,payment_5252,2025-02-04T19:20:29.0000000,154,Credit Card,Card,2025-02-04T13:50:37.4580000,2025-02-04T13:50:30.9790000
order_5634,2025-02-04T19:22:13.0000000,cust5634,Anthony Collier,duanepowell@example.com,event97,Play,"1741 Danielle Manors
Thomasmouth, CT 42048",A8,99,Theater,Tuesday,19,payment_6634,2025-02-04T19:22:05.0000000,134,Credit Card,Card,2025-02-04T13:52:14.7310000,2025-02-04T13:52:06.3110000
order_6729,2025-02-04T19:23:31.0000000,cust6729,Nicholas Price,katrina04@example.net,event17,Play,"71039 Jennifer Isle Apt. 048
Lake Christopherland, MN 28298",A3,52,Theater,Tuesday,19,payment_7729,2025-02-04T19:23:20.0000000,131,Credit Card,Card,2025-02-04T13:53:32.3000000,2025-02-04T13:53:21.9690000
order_4003,2025-02-04T19:20:17.0000000,cust4003,Linda Patterson,yfoster@example.org,event29,Movie,"97330 Velazquez Valleys
Jesseville, PA 01387",C7,71,Cinema,Tuesday,19,payment_5003,2025-02-04T19:20:10.0000000,195,PayPal,Online,2025-02-04T13:50:18.4100000,2025-02-04T13:50:11.6350000
order_5671,2025-02-04T19:22:16.0000000,cust5671,David Gibson,stephen60@example.org,event20,Play,"18010 Brandon Parks
East Julie, WI 29683",A2,83,Theater,Tuesday,19,payment_6671,2025-02-04T19:22:07.0000000,119,Debit Card,Card,2025-02-04T13:52:17.3920000,2025-02-04T13:52:08.8420000
order_5693,2025-02-04T19:22:18.0000000,cust5693,Steven Ryan,paynejoseph@example.org,event55,Concert,"519 Chapman Dale
South Theresaberg, NE 58002",C3,59,Music,Tuesday,19,payment_6693,2025-02-04T19:22:09.0000000,195,Credit Card,Card,2025-02-04T13:52:19.0280000,2025-02-04T13:52:10.3420000
order_4001,2025-02-04T19:20:17.0000000,cust4001,Harold Brock,christopherallen@example.net,event11,Play,"5444 Kevin Radial Apt. 451
Jeffland, OK 38432",A1,54,Theater,Tuesday,19,payment_5001,2025-02-04T19:20:10.0000000,177,Debit Card,Card,2025-02-04T13:50:18.2790000,2025-02-04T13:50:11.4870000
order_5394,2025-02-04T19:21:56.0000000,cust5394,Jerry Brown,xwhite@example.com,event42,Movie,"109 Gamble Squares Suite 211
South Madisonville, SC 01749",A6,82,Cinema,Tuesday,19,payment_6394,2025-02-04T19:21:48.0000000,100,Credit Card,Card,2025-02-04T13:51:57.7970000,2025-02-04T13:51:49.8720000
order_5956,2025-02-04T19:22:36.0000000,cust5956,Natalie Morales,iesparza@example.com,event77,Concert,"6679 Young Manor
Montoyachester, MD 59014",C2,59,Music,Tuesday,19,payment_6956,2025-02-04T19:22:27.0000000,138,Debit Card,Card,2025-02-04T13:52:37.6230000,2025-02-04T13:52:28.4680000
order_6045,2025-02-04T19:22:43.0000000,cust6045,Lacey Potts,joneshelen@example.org,event3,Movie,"4759 Keith Manor
Port Edwardberg, TN 95864",C3,64,Cinema,Tuesday,19,payment_7045,2025-02-04T19:22:33.0000000,172,PayPal,Online,2025-02-04T13:52:44.0180000,2025-02-04T13:52:34.6740000
order_6215,2025-02-04T19:22:55.0000000,cust6215,Hannah Roberts,samantha26@example.net,event67,Play,"400 Michelle Mall Suite 704
New Rachelborough, CA 48715",A1,88,Theater,Tuesday,19,payment_7215,2025-02-04T19:22:45.0000000,156,Debit Card,Card,2025-02-04T13:52:56.1580000,2025-02-04T13:52:46.5810000
order_5563,2025-02-04T19:22:08.0000000,cust5563,George Blackburn,butleramanda@example.com,event43,Play,"84274 Richard Shoals Apt. 971
New Johnnystad, CT 41384",B4,63,Theater,Tuesday,19,payment_6563,2025-02-04T19:22:00.0000000,122,Debit Card,Card,2025-02-04T13:52:09.7670000,2025-02-04T13:52:01.4820000
order_6724,2025-02-04T19:23:30.0000000,cust6724,Catherine Johnson,carrollmichael@example.org,event98,Play,"USS Alvarado
FPO AA 44968",B8,77,Theater,Tuesday,19,payment_7724,2025-02-04T19:23:20.0000000,118,Credit Card,Card,2025-02-04T13:53:31.9400000,2025-02-04T13:53:21.6150000
order_6580,2025-02-04T19:23:20.0000000,cust6580,Charles Curry,lopeznicole@example.org,event6,Play,"87076 Calderon Hills Apt. 450
Evanston, GA 17728",C1,73,Theater,Tuesday,19,payment_7580,2025-02-04T19:23:10.0000000,131,PayPal,Online,2025-02-04T13:53:21.6590000,2025-02-04T13:53:11.7860000
order_3168,2025-02-04T19:19:18.0000000,cust3168,Karen Ferrell,pbentley@example.org,event94,Concert,"0781 Hernandez Prairie
Hallport, NC 23901",B3,63,Music,Tuesday,19,payment_4168,2025-02-04T19:19:13.0000000,135,Debit Card,Card,2025-02-04T13:49:19.8560000,2025-02-04T13:49:14.3390000
order_3169,2025-02-04T19:19:18.0000000,cust3169,Christina Jackson,millertimothy@example.org,event32,Play,"084 Franco Cliff
North Leahfurt, WV 60074",C2,59,Theater,Tuesday,19,payment_4169,2025-02-04T19:19:13.0000000,185,Debit Card,Card,2025-02-04T13:49:19.9180000,2025-02-04T13:49:14.4020000
order_3609,2025-02-04T19:19:49.0000000,cust3609,Hannah Terry,marshalldawn@example.net,event49,Movie,"40555 Ortiz Well Suite 069
Port James, PW 65848",A2,51,Cinema,Tuesday,19,payment_4609,2025-02-04T19:19:43.0000000,136,Credit Card,Card,2025-02-04T13:49:50.5280000,2025-02-04T13:49:44.7030000
order_5863,2025-02-04T19:22:29.0000000,cust5863,Joseph White,samuel07@example.org,event47,Play,"75175 Harris Wall Apt. 111
New Williamland, NM 40956",C4,63,Theater,Tuesday,19,payment_6863,2025-02-04T19:22:21.0000000,150,Credit Card,Card,2025-02-04T13:52:30.9980000,2025-02-04T13:52:22.1240000
order_5944,2025-02-04T19:22:35.0000000,cust5944,Debbie Willis,higginsricardo@example.net,event43,Play,"639 King Station Suite 566
West Ericville, IL 62348",A3,93,Theater,Tuesday,19,payment_6944,2025-02-04T19:22:26.0000000,115,PayPal,Online,2025-02-04T13:52:36.7990000,2025-02-04T13:52:27.6260000
order_6671,2025-02-04T19:23:27.0000000,cust6671,Ashley Smith,davisraymond@example.net,event45,Movie,"575 Davenport Causeway Suite 669
East Sarahberg, TX 72389",C4,79,Cinema,Tuesday,19,payment_7671,2025-02-04T19:23:17.0000000,173,Debit Card,Card,2025-02-04T13:53:28.1900000,2025-02-04T13:53:18.0840000
order_5909,2025-02-04T19:22:33.0000000,cust5909,Linda Preston,jhamilton@example.net,event58,Play,"449 Shannon Curve
South Travis, MA 84749",B8,92,Theater,Tuesday,19,payment_6909,2025-02-04T19:22:24.0000000,101,Credit Card,Card,2025-02-04T13:52:34.1890000,2025-02-04T13:52:25.2200000
order_5746,2025-02-04T19:22:21.0000000,cust5746,David Brown,teresamacdonald@example.net,event63,Movie,"397 Frederick Point
East Sharonview, WV 67411",A6,93,Cinema,Tuesday,19,payment_6746,2025-02-04T19:22:12.0000000,143,Credit Card,Card,2025-02-04T13:52:22.7050000,2025-02-04T13:52:13.9380000
order_5542,2025-02-04T19:22:07.0000000,cust5542,Jessica Orozco,lawrencemark@example.net,event81,Movie,"90587 Francis Dale
Danielleborough, AR 34232",B1,76,Cinema,Tuesday,19,payment_6542,2025-02-04T19:21:59.0000000,107,Debit Card,Card,2025-02-04T13:52:08.2830000,2025-02-04T13:52:00.0140000
order_5917,2025-02-04T19:22:33.0000000,cust5917,James Taylor,connergavin@example.net,event47,Movie,"7424 Joshua Junctions Suite 216
Josephview, CT 32969",C8,65,Cinema,Tuesday,19,payment_6917,2025-02-04T19:22:24.0000000,109,PayPal,Online,2025-02-04T13:52:34.8460000,2025-02-04T13:52:25.8140000
order_3170,2025-02-04T19:19:18.0000000,cust3170,Christopher Middleton,penny08@example.com,event3,Concert,"4580 Pugh Pike
West Tracy, PA 98275",C2,59,Music,Tuesday,19,payment_4170,2025-02-04T19:19:13.0000000,169,PayPal,Online,2025-02-04T13:49:19.9990000,2025-02-04T13:49:14.4920000
order_4368,2025-02-04T19:20:44.0000000,cust4368,Susan Johnson,raymond76@example.net,event28,Play,"7327 Tammy Tunnel Suite 676
Martinfort, RI 72883",A4,62,Theater,Tuesday,19,payment_5368,2025-02-04T19:20:37.0000000,117,Debit Card,Card,2025-02-04T13:50:45.8800000,2025-02-04T13:50:38.8860000
